,Text,joy,optimism,love,trust,anticipation,surprise,sadness,anger,fear,pessimism,disgust
452,God should be welcomed in the heart and not in the act of worship alone.,0.7983709573745728,0.9559276103973389,0.1614704132080078,0.4015389382839203,0.19958271086215973,0.018761996179819107,0.024206021800637245,0.020148228853940964,0.021280108019709587,0.017109060660004616,0.01197694893926382
453,"When the Missionaries arrived, the Africans had the land and the Missionaries had the Bible. They taught how to pray with our eyes closed. When we opened them, they had the land and we had the Bible.",0.9084325432777405,0.9633656740188599,0.1680774688720703,0.3051874339580536,0.15711455047130585,0.018281694501638412,0.02820158749818802,0.012450738810002804,0.011417004279792309,0.015294300392270088,0.009206973016262054
454,"Everyone should consider his
body as a priceless gift from
one whom he loves above all, a
marvelous work of art, of
indescribable beauty, and
mystery beyond human conception, and so delicate that
a word, a breath, a look, nay, a
thought may injure it.",0.96776282787323,0.9518265128135681,0.39266303181648254,0.2323155254125595,0.12001638859510422,0.017887935042381287,0.02473042905330658,0.00912465900182724,0.015532903373241425,0.011117953807115555,0.008074100129306316
455,The noblest art is that of making others happy,0.9828881025314331,0.9393782019615173,0.4779874384403229,0.1825512945652008,0.05742918327450752,0.02273143269121647,0.01657365821301937,0.014520109631121159,0.009337319992482662,0.008957498706877232,0.010369963012635708
456,You must be willing to pay the price of being called an “adult”. Stop and reflect upon your life.,0.10517220199108124,0.8661627769470215,0.014748153276741505,0.12301930785179138,0.34746262431144714,0.011916914954781532,0.40487468242645264,0.018639229238033295,0.08152221888303757,0.22359412908554077,0.03523656353354454
457,First say to yourself what you would be; and then do what you have to do.,0.16339373588562012,0.9131888747215271,0.013780463486909866,0.2638016939163208,0.5004875659942627,0.020757099613547325,0.04357239231467247,0.04816999286413193,0.05267705023288727,0.05612124130129814,0.04040594771504402
458,"I do believe it is possible to create, even without ever writing a word or painting a picture, by simply molding one’s inner life. And that too is a deed.",0.7981044054031372,0.9751142859458923,0.06503260880708694,0.363290399312973,0.26353126764297485,0.019037460908293724,0.024260643869638443,0.020261481404304504,0.020978834480047226,0.01922791078686714,0.012962032109498978
459,You must never be fearful about what you are doing when it is right.,0.1933484673500061,0.8898337483406067,0.037967074662446976,0.2001684308052063,0.16585180163383484,0.0211339071393013,0.04252370446920395,0.029916122555732727,0.9193584322929382,0.0745425894856453,0.02459762804210186
460,"I've always been misrepresented. You know, I could dress in a clown costume and laugh with the happy people but they'd still say I'm a dark personality.",0.4265836179256439,0.09319987148046494,0.012808974832296371,0.008774036541581154,0.0696367472410202,0.04497107118368149,0.4577847123146057,0.8002955317497253,0.009827205911278725,0.08305931091308594,0.7945542335510254
461,"The Krzyżtopór castle which was built in the 17th century belongs to the most splendid Polish buildings of the defensive and palatial character. The castle was famous for its design which accounted for the principles of the division of time (4 towers, 12 large halls, 52 rooms and 365 windows).",0.9494041204452515,0.7999106645584106,0.1424633264541626,0.2234221249818802,0.49467945098876953,0.05742860957980156,0.011355610564351082,0.01610574498772621,0.014721756801009178,0.008477929048240185,0.013255089521408081
462,I think everybody's weird. We should all celebrate our individuality and not be embarrassed or ashamed of it.,0.05335955694317818,0.727909505367279,0.008000735193490982,0.07163220643997192,0.14264558255672455,0.014377578161656857,0.4123503863811493,0.7180906534194946,0.06616313755512238,0.2772632837295532,0.5549711585044861
463,You can say anything about me; as you please… But I am what I am and that's something that you can never be,0.11249803751707077,0.8557217717170715,0.013392861932516098,0.1754973828792572,0.244036003947258,0.008996198885142803,0.04642002657055855,0.45798295736312866,0.021444231271743774,0.05055912956595421,0.1605517566204071
464,"Those who want to live, let them fight, and those who do not want to fight in this world of eternal struggle do not deserve to live.",0.01602473296225071,0.40192997455596924,0.005936714354902506,0.03222647309303284,0.07124701142311096,0.00722241448238492,0.6284134984016418,0.7102370858192444,0.05983147397637367,0.38698455691337585,0.5743529796600342
465,Laugh as much as you breathe and love as long as you live.,0.9864796996116638,0.8520458936691284,0.8167673349380493,0.1372414231300354,0.037952132523059845,0.029586389660835266,0.021602340042591095,0.014465768821537495,0.01199841033667326,0.010806666687130928,0.012900815345346928
466,All the darkness in the world cannot extinguish the light of a single candle.,0.15969805419445038,0.8195735216140747,0.017217295244336128,0.09176265448331833,0.19682016968727112,0.006533793639391661,0.2423686534166336,0.0302558746188879,0.019837884232401848,0.11516165733337402,0.0370313823223114
467,"My unhappiness was the unhappiness of a person who could not say no. I had been intimidated by the fear that if I declined something offered me, a yawning crevice would open between the other person's heart and myself which could never be mended through all eternity.",0.021088534966111183,0.10328900068998337,0.014943912625312805,0.0169111005961895,0.05078008398413658,0.009851702488958836,0.9645372033119202,0.04183219373226166,0.26871123909950256,0.6614859104156494,0.10838837176561356
468,"Where There is a will
there is a will
to search and discover
a better day

Where a positive heart
is all you need
to rise beyond
and succeed

Where young minds grow
and respect each other
based on their deeds
and not their color

when times are dim
say as I say
""Where there's a will
there's a way!",0.9184092879295349,0.9793229103088379,0.14252294600009918,0.3819253444671631,0.1564609557390213,0.019925879314541817,0.01953790709376335,0.01977924071252346,0.017781030386686325,0.014375930652022362,0.011188297532498837
469,Love is the only key to open the doors of paradise.,0.9791121482849121,0.9557673931121826,0.7374752163887024,0.31886547803878784,0.05627884715795517,0.023486584424972534,0.023236555978655815,0.014362361282110214,0.016464145854115486,0.014466256834566593,0.009873462840914726
470,"Sweat saves blood, blood saves lives, but brains saves both.",0.4384823143482208,0.8685559630393982,0.019170571118593216,0.12624065577983856,0.23995612561702728,0.011269860900938511,0.034570153802633286,0.03410327807068825,0.011354121379554272,0.02595421113073826,0.024197382852435112
471,They got money for wars but they can’t feed the poor. ,0.008377660065889359,0.017215874046087265,0.002685367362573743,0.005212709773331881,0.04223725199699402,0.015319245867431164,0.8043406009674072,0.8717873096466064,0.10219532251358032,0.35511842370033264,0.8923243880271912
472,Mozart didn't need a scheme for his music. He played and sang with the heavenly lightness of a child.,0.9410797357559204,0.8673214316368103,0.09117338806390762,0.1724349558353424,0.3678475022315979,0.03194946050643921,0.01715710200369358,0.018764516338706017,0.005530583672225475,0.009352819062769413,0.015373900532722473
473,"Education is the result of self-learning, being taught by one or more people. Learning is the key word here. Schools, colleges and universities only divide you into CLASSES according to your level of understanding.",0.3595680296421051,0.8899766802787781,0.014873741194605827,0.2127535492181778,0.49628812074661255,0.01988179236650467,0.0298775564879179,0.05610879138112068,0.015360810793936253,0.029024438932538033,0.04177400469779968
474,There is nothing on this earth more to be prized than true friendship.,0.958315908908844,0.9451990723609924,0.677472710609436,0.32652372121810913,0.08616499602794647,0.018431326374411583,0.05036978796124458,0.010123386047780514,0.016001403331756592,0.020469559356570244,0.00857582688331604
475,"If you don't like this, I'll stop writing music.",0.05212215334177017,0.24022150039672852,0.0046492875553667545,0.016258742660284042,0.08733352273702621,0.008164175786077976,0.43729040026664734,0.7716438174247742,0.010709191672503948,0.18164843320846558,0.6096341609954834
476,"You must live in the present, launch yourself on every wave, find your eternity in each moment. Fools stand on their island of opportunities and look toward another land. There is no other land; there is no other life but this.",0.4747995138168335,0.9674330353736877,0.025518178939819336,0.21217069029808044,0.1973719596862793,0.00891493447124958,0.0774519294500351,0.026125119999051094,0.02678496763110161,0.04560152813792229,0.021933885291218758
477,Living itself is the source of sin.,0.04387735202908516,0.7884050607681274,0.010084926150739193,0.086878202855587,0.19273392856121063,0.007306581363081932,0.39212214946746826,0.050157204270362854,0.07936777174472809,0.24286888539791107,0.06907355785369873
478,"To trust is a profound commitment, and to trust is to make oneself vulnerable... It’s such an optimistic act, because you’re putting your faith in the hands of someone or something which you expect to remain constant, even if the circumstances change.",0.7099068760871887,0.9832530617713928,0.06692187488079071,0.4013385772705078,0.182221919298172,0.016722209751605988,0.03216850012540817,0.02460106462240219,0.03811578452587128,0.025150375440716743,0.014682842418551445
479,A leader leads by example not by force.,0.14584732055664062,0.9415262341499329,0.022438889369368553,0.37400296330451965,0.3205369710922241,0.01504414901137352,0.044161587953567505,0.11376921087503433,0.04875651001930237,0.06110268086194992,0.05364251136779785
480,"I didn’t grow up in a man’s man world. I grew up with my mum and my sister. But I definitely think in the last two years, I’ve become a lot more content with who I am. I think there’s so much masculinity in being vulnerable and allowing yourself to be feminine, and I’m very comfortable with that. Growing up you don’t even know what those things mean. You have this idea of what being masculine is and as you grow up and experience more of the world, you become more comfortable with who you are. Today it’s easier to embrace masculinity in so many different things. I definitely find – through music, writing, talking with friends and being open – that some of the times when I feel most confident is when I’m allowing myself to be vulnerable. It’s something that I definitely try and do.",0.82134610414505,0.9770709276199341,0.09984055161476135,0.29238107800483704,0.23710831999778748,0.016094135120511055,0.07490697503089905,0.009813287295401096,0.03434398025274277,0.028244461864233017,0.00997399352490902
481,Show must go on!,0.49317285418510437,0.3086276352405548,0.008825437165796757,0.04392515867948532,0.47722479701042175,0.04212157428264618,0.03230951726436615,0.06274427473545074,0.007674749009311199,0.01630517840385437,0.05693604424595833
482,"I'm not crazy, my reality is just different than yours.",0.10415316373109818,0.832517683506012,0.011362897232174873,0.18080252408981323,0.5000120997428894,0.020176494494080544,0.07461985945701599,0.059430643916130066,0.029905231669545174,0.07825525104999542,0.05383573845028877
483,Only those who will risk going too far can possibly find out how far one can go.,0.15094974637031555,0.9393005967140198,0.02021103911101818,0.3096533417701721,0.45386064052581787,0.023840293288230896,0.041096437722444534,0.028495369479060173,0.4949640929698944,0.08156148344278336,0.026352135464549065
484,"Since the tree is useless on its own without the support of the roots, you must help out your fellow friend to keep humanity alive throughout every generation.",0.8570226430892944,0.9734494090080261,0.14005756378173828,0.3819409906864166,0.16340363025665283,0.01686934195458889,0.0273123849183321,0.019454138353466988,0.013549708761274815,0.01863168552517891,0.011627977713942528
485,"Books are my friends, my companions. They make me laugh and cry and find meaning in life.",0.9407808780670166,0.8876599073410034,0.5914058089256287,0.15995466709136963,0.04384336620569229,0.017238762229681015,0.3979143798351288,0.010735380463302135,0.01327634695917368,0.04240827262401581,0.016190167516469955
486,I'm possessed by love — but isn't everybody?,0.9023573398590088,0.7136209011077881,0.500611424446106,0.12419145554304123,0.07977276295423508,0.024419188499450684,0.6099143028259277,0.007518571801483631,0.017567943781614304,0.05935092270374298,0.016652066260576248
487,"If you could say it in words, there would be no reason to paint.",0.0283124428242445,0.3139626383781433,0.0032088402658700943,0.02640649676322937,0.3216046392917633,0.014016212895512581,0.26943957805633545,0.1442568153142929,0.028278663754463196,0.1831922084093094,0.22868914902210236
488,"Life ain't a rehearsal, the camera's always rolling",0.09946157038211823,0.9086273908615112,0.009989893063902855,0.12099616229534149,0.32888710498809814,0.010366513393819332,0.16824761033058167,0.03348056226968765,0.15554778277873993,0.14708243310451508,0.03492327407002449
489,"Think highly of yourself, that's how you get to the top",0.81552654504776,0.9833360910415649,0.10784783959388733,0.5259466171264648,0.24323827028274536,0.025659892708063126,0.021840879693627357,0.024483662098646164,0.03754306584596634,0.020589645951986313,0.013177962973713875
490,"The least I can do is speak out for the hundreds of chimpanzees who, right now, sit hunched, miserable and without hope, staring out with dead eyes from their metal prisons. They cannot speak for themselves.",0.010726174339652061,0.02597583271563053,0.006344195455312729,0.00848494190722704,0.033774904906749725,0.012847069650888443,0.9694724082946777,0.530524730682373,0.08531129360198975,0.6174018383026123,0.6515005826950073
491,The only normal people are the ones you don't know very well.,0.03181619569659233,0.33792510628700256,0.003799529280513525,0.043759409338235855,0.4431091845035553,0.022281570360064507,0.14436006546020508,0.10694476962089539,0.030301131308078766,0.12774959206581116,0.15940697491168976
492,"Did you ever stop to notice
All the children dead from war?
Did you ever stop to notice
This crying earth, these weeping shores?",0.004747846629470587,0.016726961359381676,0.0027475685346871614,0.006277004256844521,0.06205202639102936,0.02829132229089737,0.843722939491272,0.7259319424629211,0.47843480110168457,0.4497647285461426,0.849147379398346
493,"Some of them are funny. Some of them are ridiculous. Some of them are annoying. I don't want to be one of those people that complains about the rumours. I never like it when a celebrity goes on Twitter and says, ""This isn't true!""",0.05014269798994064,0.020872928202152252,0.011333649978041649,0.007872425951063633,0.027322174981236458,0.014290199615061283,0.21097153425216675,0.9865663647651672,0.020263971760869026,0.04154665768146515,0.9347637295722961
494,"If people talk behind your back, it's because you're ahead of them.",0.09355270117521286,0.8519001603126526,0.009822339750826359,0.20109698176383972,0.3948403596878052,0.01563788577914238,0.034963201731443405,0.34665748476982117,0.0313744880259037,0.055455077439546585,0.14321260154247284
495,"When I try, I fail.
When I trust,
He succeeds.",0.1972520798444748,0.9653627276420593,0.02345638908445835,0.30029070377349854,0.22436589002609253,0.010407228954136372,0.10478200018405914,0.035861626267433167,0.06770234555006027,0.08320758491754532,0.02937396429479122
496,"Though thou loved her as thyself,
As a self of purer clay,
Tho' her parting dims the day,
Stealing grace from all alive,
Heartily know,
When half-gods go,
The gods arrive.",0.9638112187385559,0.9655748009681702,0.463763564825058,0.26269981265068054,0.05771880969405174,0.014350391924381256,0.03118782304227352,0.013445328921079636,0.012548878788948059,0.01445029117166996,0.009874599985778332
497,"You can have everything in the world and still be the loneliest man. And that is the most bitter type of loneliness, success has brought me world idolisation and millions of pounds. But it's prevented me from having the one thing we all need: A loving, ongoing relationship.",0.34453117847442627,0.660314679145813,0.12796717882156372,0.08407256752252579,0.057524316012859344,0.013084488920867443,0.941417932510376,0.016668548807501793,0.033756546676158905,0.27595826983451843,0.041745834052562714
498,"C4 to your door, no beef no more.",0.024584176018834114,0.047944050282239914,0.0031980141066014767,0.008312974125146866,0.0509628988802433,0.007149938493967056,0.163990780711174,0.931665301322937,0.01569187641143799,0.05826900899410248,0.7678890824317932
499,"Knowledge is a desire that comes after acquiring power. The first type of desire is love, then wealth, health, power and knowledge.",0.9741705656051636,0.9685115814208984,0.35110530257225037,0.30510732531547546,0.10427767038345337,0.023482991382479668,0.01571744494140148,0.012697002850472927,0.014970286749303341,0.010951211676001549,0.00848662294447422
500,"A slave dreams of freedom, a free man dreams of wealth, the wealthy dream of power, and the powerful dream of freedom.",0.7268520593643188,0.9623510241508484,0.03786836564540863,0.2114005982875824,0.21805302798748016,0.010994785465300083,0.04884098097681999,0.028051404282450676,0.01378733478486538,0.02690800279378891,0.021791653707623482
501,"Do not be afraid of your difficulties. Do not wish you could be in other circumstances than you are. For when you have made the best of an adversity, it becomes the stepping stone to a splendid opportunity.",0.5607529878616333,0.9845052361488342,0.07976673543453217,0.44916075468063354,0.17680852115154266,0.01823078840970993,0.03711749613285065,0.023489810526371002,0.25657954812049866,0.037419162690639496,0.01443222351372242
502,We do not surrender — we win or die.,0.16677527129650116,0.9675917029380798,0.02174421399831772,0.2989371418952942,0.2026025950908661,0.010286019183695316,0.08323167264461517,0.07126923650503159,0.08601556718349457,0.07799248397350311,0.04033627733588219
503,People really need help but may attack you if you help them. Help people anyway!,0.11441966146230698,0.8297604322433472,0.02308577112853527,0.18182341754436493,0.16608117520809174,0.012744787149131298,0.04986850917339325,0.8444331884384155,0.12075815349817276,0.06023135036230087,0.4311370253562927
504,The end of the chapter is the beginning of the new chapter.,0.8824232816696167,0.9470763802528381,0.06121997535228729,0.2160719484090805,0.25617092847824097,0.017711112275719643,0.020148586481809616,0.01778174750506878,0.010031170211732388,0.01266409084200859,0.01186009868979454
505,"Just because you read it in a magazine,
Or see it on a TV screen
Don't make it factual.",0.022065140306949615,0.25146642327308655,0.004199373535811901,0.04518198221921921,0.2575995624065399,0.025976160541176796,0.058845166116952896,0.7513538002967834,0.02626272663474083,0.07132312655448914,0.5377947092056274
506,"Struggle is the father of all things. It is not by the principles of humanity that man lives or is able to preserve himself above the animal world, but solely by means of the most brutal struggle.",0.035190459340810776,0.8825926184654236,0.010621595196425915,0.17865055799484253,0.22127655148506165,0.008111270144581795,0.11064157634973526,0.1566544622182846,0.2824687659740448,0.14252890646457672,0.09538590908050537
507,"Lots of people want to ride with you in the limo, but what you want is someone who will take the bus with you when the limo breaks down.",0.3606474697589874,0.18753120303153992,0.01898953877389431,0.07472500205039978,0.7709705829620361,0.14088420569896698,0.11780492961406708,0.02993883192539215,0.0234092827886343,0.06555978953838348,0.06792641431093216
508,Just because so many things are in conflict does not mean that we ourselves should be divided.,0.021512242034077644,0.6942794322967529,0.0069963932037353516,0.0940479040145874,0.18711784482002258,0.008660129271447659,0.19422322511672974,0.44967684149742126,0.053342677652835846,0.1795259565114975,0.2713495194911957
509,Man invented clothing to cover the superficial and to discover the inside.,0.599179208278656,0.8043592572212219,0.021914929151535034,0.14914295077323914,0.42612385749816895,0.026958689093589783,0.020146872848272324,0.03458229824900627,0.00916940625756979,0.016348591074347496,0.02748975344002247
510,"Somebody, after all, had to make a start. What we wrote and said is also believed by many others. They just don't dare express themselves as we did.",0.009215589612722397,0.27236074209213257,0.002873086603358388,0.044331155717372894,0.2957463264465332,0.016547836363315582,0.20119500160217285,0.5548468232154846,0.1175115779042244,0.23972733318805695,0.5454486608505249
511,"Thousands of people who say they ""love"" animals sit down once or twice a day to enjoy the flesh of creatures who have been utterly deprived of everything that could make their lives worth living and who endured the awful suffering and the terror of the abattoirs— and the journey to get there— before finally leaving their miserable world, only too often after a painful death.",0.24851971864700317,0.08088701963424683,0.09376200288534164,0.01836276613175869,0.03103294037282467,0.021054919809103012,0.9718523621559143,0.032548338174819946,0.19435591995716095,0.3371540307998657,0.10862461477518082
512,"When diplomacy ends, War begins.",0.018160248175263405,0.4211248457431793,0.006034901365637779,0.061858080327510834,0.17957425117492676,0.009731139987707138,0.08570646494626999,0.8424704670906067,0.12080883979797363,0.12023768573999405,0.47378435730934143
513,"When I dare to be powerful, to use my strength in the service of my vision, then it becomes less and less important whether I am afraid.",0.27706798911094666,0.9714233875274658,0.04482218250632286,0.3473920226097107,0.19555461406707764,0.01462620124220848,0.05593864992260933,0.0249461866915226,0.5441457629203796,0.06276686489582062,0.0185812097042799
514,"I don't know where I'm going from here, but I promise it won't be boring.",0.3657202124595642,0.9792182445526123,0.02815829962491989,0.35522913932800293,0.3575771152973175,0.016336264088749886,0.06481791287660599,0.03591415658593178,0.0748044028878212,0.06203518435359001,0.026601137593388557
515,"After knowing that the sun neither sets nor rises except for our imaginations and the limitations of our planet Earth, there can be no more mood swings in the heart and mind.",0.24300755560398102,0.9099089503288269,0.0401487797498703,0.1312406212091446,0.1601179838180542,0.007866164669394493,0.5861371755599976,0.013784280978143215,0.046595536172389984,0.18431249260902405,0.025749195367097855
516,"Everyone discusses my art and pretends to understand, as if it were necessary to understand, when it is simply necessary to love.",0.7845140099525452,0.4015950858592987,0.02954518236219883,0.03495119884610176,0.21041981875896454,0.054822321981191635,0.11029813438653946,0.3076263964176178,0.0036773853935301304,0.024414699524641037,0.2712653577327728
517,"It's impossible to fear and love God at the same time. Simply, because you can't enter into heaven and hell at the same time!",0.4820903241634369,0.9387305378913879,0.15594489872455597,0.25044122338294983,0.08633776754140854,0.01739448308944702,0.0592200830578804,0.017377978190779686,0.8324675559997559,0.05468197539448738,0.01508431974798441
518,One moment of pain is worth a lifetime of glory.,0.6209244132041931,0.9774262309074402,0.12316522002220154,0.28883180022239685,0.07827688753604889,0.009638726711273193,0.21810951828956604,0.025127725675702095,0.021254494786262512,0.06189743056893349,0.020603999495506287
519,"I took a deep breath and listened to the old brag of my heart: I am, I am, I am.",0.5774549245834351,0.9609261751174927,0.039213668555021286,0.1987694948911667,0.18454870581626892,0.008518818765878677,0.1095239445567131,0.022407421842217445,0.014958272688090801,0.04254920408129692,0.020213447511196136
520,"That was a great time, the summer of '71 - I can't remember it, but I'll never forget it!",0.9912219047546387,0.7704314589500427,0.6935989260673523,0.09352530539035797,0.05533122643828392,0.047371756285429,0.021203888580203056,0.010342809371650219,0.011085323989391327,0.008471221663057804,0.012002108618617058
521,"I'm not a poster boy for good behavior and recovery in Hollywood, I'm just a guy who knows he has a lot to be grateful for.",0.926194429397583,0.9730397462844849,0.11177783459424973,0.2175333946943283,0.09545931220054626,0.014618837274610996,0.02863684855401516,0.02060975693166256,0.010794385336339474,0.014082774519920349,0.012736981734633446
522,"I am not gay, although I wish I were, just to piss off homophobes.",0.03298232704401016,0.03451204299926758,0.004761656280606985,0.0074069504626095295,0.03460795432329178,0.008175017312169075,0.2476770579814911,0.9594942927360535,0.009515615180134773,0.05696926265954971,0.8345949053764343
523,"If she's amazing, she won't be easy. If she's easy, she won't be amazing. If she's worth it, you wont give up. If you give up, you're not worthy…. Truth is, everybody is going to hurt you; you just gotta find the ones worth suffering for.",0.3240567445755005,0.9780651926994324,0.07929663360118866,0.32954564690589905,0.10296124219894409,0.008913502097129822,0.30171507596969604,0.053210895508527756,0.05113590136170387,0.11029955744743347,0.04083351045846939
524,"People cry, not because they are weak. It is because they've been strong for too long.",0.03808445483446121,0.39376023411750793,0.014148243702948093,0.031808529049158096,0.07432391494512558,0.009289694018661976,0.9355711936950684,0.07665186375379562,0.04536329582333565,0.5774153470993042,0.14202266931533813
525,"In order to see the boundaries of the probabilities, need to try impossible.",0.027907714247703552,0.30852246284484863,0.0035513783805072308,0.054129708558321,0.5436486005783081,0.03435399383306503,0.0960765928030014,0.16486506164073944,0.04695962741971016,0.11045664548873901,0.2188965529203415
526,"If a person has no hope, he is truly blessed because that person has no fear of failure.",0.7455211281776428,0.9847944378852844,0.1171417161822319,0.4636441171169281,0.1528039425611496,0.01984558254480362,0.02582334168255329,0.022014249116182327,0.17392756044864655,0.025509104132652283,0.012808093801140785
527,"The most beautiful moments in life are moments when you are expressing your joy, not when you are seeking it.",0.9686163663864136,0.9603421688079834,0.27521488070487976,0.19385524094104767,0.07329210638999939,0.016030291095376015,0.024665044620633125,0.013395490124821663,0.010535357519984245,0.010943673551082611,0.009384111501276493
528,Gay as a daffodil.,0.5140235424041748,0.05207263305783272,0.026474157348275185,0.02066842094063759,0.3055451512336731,0.11902295053005219,0.08056231588125229,0.047672271728515625,0.009249944239854813,0.018557177856564522,0.0885721817612648
529,Dead people receive more flowers than the living ones because regret is stronger than gratitude.,0.27737587690353394,0.9565125107765198,0.026843801140785217,0.15564796328544617,0.10110988467931747,0.006559225730597973,0.23422972857952118,0.05310026928782463,0.021152328699827194,0.09227953851222992,0.03968503698706627
530,"At this stage, some people might advise me to focus on pleasure and avoid any kind of pain—But where can we hide from pain when it finds us unprepared?",0.2630739212036133,0.8928629159927368,0.04661889001727104,0.10483521968126297,0.11247234046459198,0.008291006088256836,0.7450056076049805,0.01695413514971733,0.04604771360754967,0.2112794667482376,0.03476792201399803
531,"Love all, trust a few, do wrong to none.",0.9449252486228943,0.9732393622398376,0.5823959112167358,0.449955552816391,0.0686635673046112,0.019959338009357452,0.028728555887937546,0.020504314452409744,0.021881762892007828,0.01795712672173977,0.011485788971185684
532,"Runnin' away from you takes time and pain And I don't even want to So, I'm gettin' high all week without you Poppin' pills, thinkin' about you",0.0220478642731905,0.0782291367650032,0.003519531572237611,0.007517988793551922,0.08756246417760849,0.012330355122685432,0.8776574730873108,0.12458983808755875,0.22580133378505707,0.5194380879402161,0.2850514352321625
533,"I could easily forgive his pride, if he had not mortified mine.",0.19734008610248566,0.6888748407363892,0.011484398506581783,0.04144364595413208,0.10092653334140778,0.01197405532002449,0.3625278174877167,0.6236438751220703,0.022129463031888008,0.14085277915000916,0.4267052114009857
534,Even the genius ask questions.,0.21393327414989471,0.8801490068435669,0.0187537744641304,0.27180299162864685,0.5099907517433167,0.02614147774875164,0.02700926922261715,0.040999218821525574,0.04667549580335617,0.03860138729214668,0.0290436502546072
535,We do not learn from experience… we learn from reflecting on experience.,0.209426611661911,0.9477394819259644,0.017015671357512474,0.2337857335805893,0.2588949203491211,0.011826888658106327,0.07173236459493637,0.051530685275793076,0.02820485644042492,0.06052536144852638,0.03344696760177612
536,"Seven Steps to Success
1) Make a commitment to grow daily.
2) Value the process more than events.
3) Don't wait for inspiration.
4) Be willing to sacrifice pleasure for opportunity.
5) Dream big.
6) Plan your priorities.
7) Give up to go up.",0.9288541078567505,0.979577362537384,0.1353880763053894,0.368641197681427,0.173782080411911,0.02316373959183693,0.017545104026794434,0.01684516668319702,0.02316541224718094,0.013593596406280994,0.010148823261260986
537,We accept the love we think we deserve.,0.9558263421058655,0.9553693532943726,0.7670465111732483,0.34263432025909424,0.0541921928524971,0.01814737170934677,0.06967147439718246,0.013791698962450027,0.01743447594344616,0.02394685707986355,0.01092955656349659
538,A man's greatness is determined by his heart not by the caste and the lineage he brings.,0.3920145034790039,0.9447061419487,0.033458270132541656,0.3139955699443817,0.3054336905479431,0.01497682649642229,0.029865529388189316,0.04086027294397354,0.023818902671337128,0.030088726431131363,0.02328162081539631
539,I am free and that is why I am lost.,0.06504745781421661,0.49718955159187317,0.01636512391269207,0.03442102298140526,0.07484326511621475,0.00822921097278595,0.9186317324638367,0.04679528996348381,0.0470731183886528,0.4653395414352417,0.09844206273555756
540,"Take your life in your own hands, and what happens? A terrible thing: no one to blame.",0.004083304665982723,0.009040338918566704,0.004256704356521368,0.006686666049063206,0.03527817875146866,0.027225783094763756,0.7452536821365356,0.706039309501648,0.9093787670135498,0.3027767539024353,0.8156985640525818
541,"Just don’t give up trying to do what you really want to do. Where there is love and inspiration, I don’t think you can go wrong.",0.8689814209938049,0.9855400919914246,0.21536150574684143,0.4461774528026581,0.12713222205638885,0.016100630164146423,0.04408944398164749,0.014872442930936813,0.0333663634955883,0.024848047643899918,0.010226970538496971
542,"Such prizes and punishments are, if I may be allowed the expression, the bench of the soul, the instrument of slavery for the spirit.",0.04728953167796135,0.2703789472579956,0.0029808979015797377,0.01563410647213459,0.1481333076953888,0.00862249918282032,0.20318111777305603,0.5060194134712219,0.020359793677926064,0.10307477414608002,0.41381725668907166
543,"You have power over your mind - not outside events. Realize this, and you will find strength.",0.7843248844146729,0.980893611907959,0.08164674788713455,0.4470333755016327,0.21098558604717255,0.019744666293263435,0.024874497205018997,0.0261982511729002,0.02546963281929493,0.020221075043082237,0.014456640928983688
544,"Racism is still with us. But it is up to us to prepare our children for what they have to meet, and, hopefully, we shall overcome.",0.2027534544467926,0.970553457736969,0.02795688807964325,0.4446485638618469,0.33998122811317444,0.019418826326727867,0.03445922210812569,0.18616345524787903,0.13654294610023499,0.05595014616847038,0.06709334254264832
545,Constructive process is a process of development and learning is a process of reconstruction of nature.,0.837114691734314,0.9643134474754333,0.07282686233520508,0.27235883474349976,0.18328243494033813,0.016557082533836365,0.022363023832440376,0.019621381536126137,0.012458479031920433,0.014912975020706654,0.012145912274718285
546,"I did not wanted to become the victim, so became the bully.",0.012273265048861504,0.11871834844350815,0.003016373375430703,0.015565814450383186,0.06902062892913818,0.00766769191250205,0.3014642596244812,0.9015733599662781,0.048325683921575546,0.17844194173812866,0.725709080696106
547,"We're born alone, we live alone, we die alone. Only through our love and friendship can we create the illusion for the moment that we're not alone.",0.35491490364074707,0.839199423789978,0.16713197529315948,0.1642119586467743,0.08117098361253738,0.013107657432556152,0.8865947127342224,0.011643140576779842,0.05553916469216347,0.23343832790851593,0.026637623086571693
548,"Just keep moving forward and don't give a sh** about what anybody thinks. Do what you have to do, for you.",0.47697100043296814,0.9779611825942993,0.03464999794960022,0.39674973487854004,0.25179728865623474,0.01604965515434742,0.03033863753080368,0.22534877061843872,0.033629219979047775,0.03565837815403938,0.0678957924246788
549,Let the beauty of what you love be what you do.,0.9749939441680908,0.9501431584358215,0.7466812133789062,0.28710493445396423,0.05383286997675896,0.02061578631401062,0.030748791992664337,0.013341828249394894,0.014075174927711487,0.015310932882130146,0.009839389473199844
550,"Poor and working people in this country are sent to kill poor and working people in other country to make the rich richer. Without racism, soldiers would realize that they have more in common with the Iraqi people than they do with the billionaires who send us to war.",0.009322727099061012,0.02010096050798893,0.004107652697712183,0.006937445607036352,0.039552364498376846,0.015953507274389267,0.3625109791755676,0.9800717830657959,0.10783932358026505,0.127471461892128,0.9618470668792725
